transaction_id,store_id,store_region,loyalty_flag,payment_type,total_quantity,distinct_products,transaction_value
TXN-0010153,ST-TOR-001,Central,N,Credit,3,2,26.67
TXN-0010154,ST-TOR-001,Central,Y,Credit,2,1,23.68
TXN-0010155,ST-TOR-001,Central,Y,Cash,3,2,18.73
TXN-0010156,ST-TOR-001,Central,N,Credit,9,6,78.81
TXN-0010157,ST-TOR-001,Central,Y,Credit,6,3,63.01
TXN-0010158,ST-TOR-001,Central,Y,Credit,6,4,52.88
TXN-0010159,ST-TOR-001,Central,Y,Credit,6,5,48.15
TXN-0010160,ST-TOR-001,Central,Y,Debit,3,2,25.04
TXN-0010161,ST-TOR-001,Central,N,Credit,5,2,45.80
TXN-0010162,ST-TOR-001,Central,Y,Debit,4,2,45.51
TXN-0010163,ST-TOR-001,Central,Y,Credit,3,2,30.18
TXN-0010164,ST-TOR-001,Central,Y,Debit,3,3,12.70
TXN-0010165,ST-TOR-001,Central,Y,Mobile,2,2,21.84
TXN-0010166,ST-TOR-001,Central,Y,Credit,1,1,11.48
TXN-0010167,ST-TOR-002,Central,Y,Credit,5,4,37.45
TXN-0010168,ST-TOR-002,Central,Y,Debit,2,2,8.21
TXN-0010169,ST-TOR-002,Central,Y,Credit,9,6,78.74
TXN-0010170,ST-TOR-002,Central,N,Debit,4,2,12.87
TXN-0010171,ST-TOR-002,Central,Y,Mobile,3,2,17.25
TXN-0010172,ST-TOR-002,Central,N,Debit,6,3,62.67
TXN-0010173,ST-TOR-002,Central,N,Debit,3,2,31.58
TXN-0010174,ST-TOR-002,Central,Y,Cash,6,4,78.73
TXN-0010175,ST-TOR-002,Central,N,Cash,2,1,6.42
TXN-0010176,ST-TOR-002,Central,N,Credit,4,2,20.80
TXN-0010177,ST-TOR-002,Central,Y,Debit,6,4,60.13
TXN-0010178,ST-TOR-002,Central,Y,Debit,3,2,25.63
TXN-0010179,ST-SCA-001,Central,Y,Credit,7,4,98.01
TXN-0010180,ST-SCA-001,Central,N,Cash,5,4,40.06
TXN-0010181,ST-SCA-001,Central,Y,Cash,4,2,42.81
TXN-0010182,ST-SCA-001,Central,N,Debit,14,7,97.53
TXN-0010183,ST-SCA-001,Central,N,Credit,5,3,60.08
TXN-0010184,ST-SCA-001,Central,N,Debit,1,1,10.92
TXN-0010185,ST-SCA-001,Central,N,Debit,1,1,6.36
TXN-0010186,ST-SCA-001,Central,N,Debit,2,2,10.15
TXN-0010187,ST-SCA-001,Central,Y,Credit,3,3,25.74
TXN-0010188,ST-SCA-001,Central,Y,Debit,1,1,3.37
TXN-0010189,ST-SCA-001,Central,Y,Credit,4,3,52.58
TXN-0010190,ST-MIS-001,Central,Y,Cash,7,3,16.25
TXN-0010191,ST-MIS-001,Central,N,Cash,6,5,55.68
TXN-0010192,ST-MIS-001,Central,Y,Debit,7,6,83.92
TXN-0010193,ST-MIS-001,Central,N,Debit,7,3,58.33
TXN-0010194,ST-MIS-001,Central,Y,Debit,3,3,37.09
TXN-0010195,ST-MIS-001,Central,Y,Debit,2,2,15.33
TXN-0010196,ST-MIS-001,Central,N,Credit,8,4,64.98
TXN-0010197,ST-MIS-001,Central,Y,Debit,3,2,37.03
TXN-0010198,ST-MIS-001,Central,N,Credit,3,2,50.36
TXN-0010199,ST-MIS-001,Central,N,Cash,8,4,68.03
TXN-0010200,ST-MIS-001,Central,N,Debit,3,3,29.11
TXN-0010201,ST-MIS-001,Central,N,Debit,3,2,34.30
TXN-0010202,ST-MIS-001,Central,Y,Debit,3,3,13.84
TXN-0010203,ST-MIS-001,Central,N,Credit,5,4,34.78
TXN-0010204,ST-MIS-001,Central,Y,Debit,4,4,34.09
TXN-0010205,ST-MIS-001,Central,Y,Credit,3,2,34.55
TXN-0010206,ST-MIS-001,Central,Y,Credit,4,2,53.46
TXN-0010207,ST-MIS-001,Central,Y,Credit,1,1,5.39
TXN-0010208,ST-MIS-001,Central,N,Credit,4,2,64.22
TXN-0010209,ST-MIS-001,Central,Y,Credit,3,2,17.28
TXN-0010210,ST-BRA-001,Central,N,Credit,5,5,50.84
TXN-0010211,ST-BRA-001,Central,N,Debit,4,3,44.50
TXN-0010212,ST-BRA-001,Central,Y,Credit,5,3,49.21
TXN-0010213,ST-BRA-001,Central,Y,Debit,5,2,61.15
TXN-0010214,ST-BRA-001,Central,Y,Debit,8,4,64.13
TXN-0010215,ST-BRA-001,Central,N,Debit,4,2,47.07
TXN-0010216,ST-BRA-001,Central,Y,Mobile,9,7,93.49
TXN-0010217,ST-BRA-001,Central,Y,Mobile,7,4,87.03
TXN-0010218,ST-BRA-001,Central,Y,Credit,3,3,33.62
TXN-0010219,ST-BRA-001,Central,Y,Credit,4,3,46.26
TXN-0010220,ST-BRA-001,Central,N,Credit,1,1,15.79
TXN-0010221,ST-BRA-001,Central,Y,Credit,3,3,26.85
TXN-0010222,ST-BRA-001,Central,N,Debit,7,4,82.08
TXN-0010223,ST-BRA-001,Central,N,Cash,4,3,51.26
TXN-0010224,ST-BRA-001,Central,N,Debit,3,3,26.04
TXN-0010225,ST-BRA-001,Central,N,Credit,3,3,30.06
TXN-0010226,ST-BRA-001,Central,N,Debit,8,6,89.00
TXN-0010227,ST-BRA-001,Central,Y,Credit,3,3,30.56
TXN-0010228,ST-HAM-001,Central,Y,Debit,7,3,96.53
TXN-0010229,ST-HAM-001,Central,Y,Mobile,5,4,46.09
TXN-0010230,ST-HAM-001,Central,N,Debit,5,3,37.13
TXN-0010231,ST-HAM-001,Central,Y,Debit,1,1,11.62
TXN-0010232,ST-HAM-001,Central,N,Debit,10,6,88.39
TXN-0010233,ST-HAM-001,Central,Y,Mobile,3,2,36.70
TXN-0010234,ST-KIT-001,Central,Y,Debit,2,2,23.53
TXN-0010235,ST-KIT-001,Central,Y,Debit,5,3,43.88
TXN-0010236,ST-KIT-001,Central,Y,Cash,10,5,66.66
TXN-0010237,ST-KIT-001,Central,Y,Debit,3,3,27.00
TXN-0010238,ST-KIT-001,Central,N,Credit,4,2,18.75
TXN-0010239,ST-KIT-001,Central,Y,Debit,6,4,41.25
TXN-0010240,ST-LON-001,Central,N,Credit,10,7,96.69
TXN-0010241,ST-LON-001,Central,Y,Credit,4,3,31.33
TXN-0010242,ST-LON-001,Central,N,Cash,3,2,43.09
TXN-0010243,ST-LON-001,Central,N,Credit,1,1,2.13
TXN-0010244,ST-LON-001,Central,N,Debit,11,7,140.35
TXN-0010245,ST-LON-001,Central,N,Credit,5,4,31.44
TXN-0010246,ST-OTT-001,Eastern,Y,Credit,1,1,5.43
TXN-0010247,ST-OTT-001,Eastern,N,Cash,1,1,15.34
TXN-0010248,ST-OTT-001,Eastern,Y,Debit,6,4,60.90
TXN-0010249,ST-OTT-001,Eastern,Y,Credit,5,3,21.11
TXN-0010250,ST-OTT-001,Eastern,N,Debit,4,3,43.25
TXN-0010251,ST-OTT-001,Eastern,Y,Credit,6,3,78.70
TXN-0010252,ST-OTT-001,Eastern,Y,Credit,5,2,31.09
TXN-0010253,ST-OTT-001,Eastern,Y,Credit,3,3,33.99
TXN-0010254,ST-OTT-001,Eastern,Y,Credit,5,3,36.94
TXN-0010255,ST-OTT-001,Eastern,Y,Debit,6,3,45.36
TXN-0010256,ST-OTT-001,Eastern,Y,Debit,2,2,16.88
TXN-0010257,ST-OTT-001,Eastern,Y,Mobile,1,1,14.40
TXN-0010258,ST-OTT-001,Eastern,Y,Credit,7,6,70.45
TXN-0010259,ST-OTT-001,Eastern,Y,Credit,5,3,56.49
TXN-0010260,ST-OTT-002,Eastern,N,Debit,6,5,76.27
TXN-0010261,ST-OTT-002,Eastern,Y,Credit,8,6,55.81
TXN-0010262,ST-OTT-002,Eastern,Y,Credit,2,2,9.40
TXN-0010263,ST-OTT-002,Eastern,Y,Credit,11,6,88.79
TXN-0010264,ST-CAL-001,Western,Y,Credit,11,4,127.72
TXN-0010265,ST-CAL-001,Western,N,Debit,1,1,5.34
TXN-0010266,ST-CAL-001,Western,N,Credit,5,3,52.88
TXN-0010267,ST-CAL-001,Western,Y,Debit,8,4,42.75
TXN-0010268,ST-CAL-001,Western,Y,Credit,3,2,28.72
TXN-0010269,ST-CAL-001,Western,Y,Debit,2,2,21.07
TXN-0010270,ST-CAL-001,Western,N,Debit,5,3,44.91
TXN-0010271,ST-CAL-001,Western,N,Credit,3,2,18.68
TXN-0010272,ST-CAL-001,Western,Y,Credit,3,2,19.00
TXN-0010273,ST-EDM-001,Western,Y,Credit,5,4,54.12
TXN-0010274,ST-EDM-001,Western,N,Credit,1,1,1.91
TXN-0010275,ST-EDM-001,Western,Y,Credit,1,1,13.73
TXN-0010276,ST-EDM-001,Western,Y,Cash,4,2,17.58
TXN-0010277,ST-EDM-001,Western,Y,Credit,4,3,13.15
TXN-0010278,ST-EDM-001,Western,N,Debit,3,3,41.28
TXN-0010279,ST-EDM-001,Western,N,Credit,4,4,50.44
TXN-0010280,ST-EDM-001,Western,N,Debit,6,3,75.93
TXN-0010281,ST-EDM-001,Western,Y,Cash,11,4,95.68
TXN-0010282,ST-EDM-001,Western,Y,Credit,5,4,27.62
TXN-0010283,ST-EDM-001,Western,Y,Debit,4,3,31.24
TXN-0010284,ST-EDM-001,Western,N,Debit,8,3,74.39
TXN-0010285,ST-EDM-001,Western,Y,Debit,3,2,12.06
TXN-0010286,ST-EDM-001,Western,Y,Debit,4,3,23.84
TXN-0010287,ST-EDM-001,Western,N,Debit,6,4,58.61
TXN-0010288,ST-EDM-001,Western,Y,Credit,5,5,64.83
TXN-0010289,ST-TOR-001,Central,Y,Cash,3,2,39.96
TXN-0010290,ST-TOR-001,Central,Y,Credit,2,1,24.94
TXN-0010291,ST-TOR-001,Central,Y,Debit,7,4,40.70
TXN-0010292,ST-TOR-001,Central,Y,Debit,4,3,18.20
TXN-0010293,ST-TOR-001,Central,N,Debit,2,2,24.20
TXN-0010294,ST-TOR-001,Central,Y,Credit,3,2,21.32
TXN-0010295,ST-TOR-001,Central,Y,Credit,6,3,44.97
TXN-0010296,ST-TOR-001,Central,Y,Credit,6,3,87.11
TXN-0010297,ST-TOR-001,Central,Y,Debit,12,6,130.13
TXN-0010298,ST-TOR-001,Central,N,Cash,3,2,38.80
TXN-0010299,ST-TOR-001,Central,Y,Cash,6,3,81.80
TXN-0010300,ST-TOR-001,Central,Y,Cash,3,3,42.85
TXN-0010301,ST-TOR-001,Central,N,Credit,3,3,28.37
TXN-0010302,ST-TOR-001,Central,N,Credit,8,5,61.18
TXN-0010303,ST-TOR-001,Central,N,Debit,5,4,65.79
TXN-0010304,ST-TOR-002,Central,Y,Debit,1,1,11.90
TXN-0010305,ST-TOR-002,Central,Y,Mobile,5,4,43.14
TXN-0010306,ST-TOR-002,Central,N,Credit,5,3,59.42
TXN-0010307,ST-TOR-002,Central,Y,Debit,2,1,14.68
TXN-0010308,ST-TOR-002,Central,Y,Credit,3,2,14.05
TXN-0010309,ST-TOR-002,Central,Y,Credit,1,1,7.19
TXN-0010310,ST-TOR-002,Central,Y,Cash,3,3,30.42
TXN-0010311,ST-TOR-002,Central,Y,Debit,10,7,67.68
TXN-0010312,ST-TOR-002,Central,N,Credit,1,1,6.52
TXN-0010313,ST-TOR-002,Central,Y,Debit,1,1,12.25
TXN-0010314,ST-TOR-002,Central,Y,Debit,10,6,119.10
TXN-0010315,ST-SCA-001,Central,Y,Debit,3,1,9.99
TXN-0010316,ST-SCA-001,Central,Y,Cash,3,3,35.13
TXN-0010317,ST-SCA-001,Central,Y,Cash,4,2,42.30
TXN-0010318,ST-SCA-001,Central,Y,Debit,2,1,6.24
TXN-0010319,ST-SCA-001,Central,Y,Cash,3,2,14.13
TXN-0010320,ST-SCA-001,Central,N,Credit,2,2,22.08
TXN-0010321,ST-SCA-001,Central,Y,Cash,6,3,58.92
TXN-0010322,ST-SCA-001,Central,Y,Debit,8,3,57.17
TXN-0010323,ST-SCA-001,Central,Y,Credit,1,1,5.34
TXN-0010324,ST-SCA-001,Central,Y,Credit,9,5,76.21
TXN-0010325,ST-SCA-001,Central,Y,Credit,5,3,36.81
TXN-0010326,ST-MIS-001,Central,N,Debit,8,4,49.05
TXN-0010327,ST-MIS-001,Central,N,Credit,5,3,15.31
TXN-0010328,ST-MIS-001,Central,Y,Credit,2,1,27.74
TXN-0010329,ST-MIS-001,Central,Y,Debit,7,5,45.84
TXN-0010330,ST-MIS-001,Central,N,Credit,7,5,65.25
TXN-0010331,ST-MIS-001,Central,Y,Debit,2,2,4.99
TXN-0010332,ST-MIS-001,Central,Y,Debit,3,2,26.67
TXN-0010333,ST-MIS-001,Central,Y,Credit,1,1,13.80
TXN-0010334,ST-MIS-001,Central,N,Debit,12,6,83.47
TXN-0010335,ST-MIS-001,Central,Y,Cash,8,4,54.65
TXN-0010336,ST-MIS-001,Central,Y,Debit,9,5,70.74
TXN-0010337,ST-MIS-001,Central,Y,Credit,3,2,27.98
TXN-0010338,ST-BRA-001,Central,Y,Credit,3,2,29.03
TXN-0010339,ST-BRA-001,Central,N,Debit,3,3,15.54
TXN-0010340,ST-BRA-001,Central,N,Debit,3,3,21.08
TXN-0010341,ST-BRA-001,Central,Y,Credit,4,3,48.74
TXN-0010342,ST-HAM-001,Central,Y,Mobile,5,4,59.60
TXN-0010343,ST-HAM-001,Central,Y,Debit,10,6,62.10
TXN-0010344,ST-HAM-001,Central,N,Credit,2,2,5.67
TXN-0010345,ST-HAM-001,Central,N,Mobile,4,3,21.98
TXN-0010346,ST-HAM-001,Central,N,Cash,4,2,18.94
TXN-0010347,ST-HAM-001,Central,Y,Credit,4,3,48.92
TXN-0010348,ST-HAM-001,Central,Y,Credit,3,2,13.07
TXN-0010349,ST-HAM-001,Central,Y,Credit,4,3,25.67
TXN-0010350,ST-HAM-001,Central,Y,Debit,7,4,54.91
TXN-0010351,ST-KIT-001,Central,Y,Debit,4,4,42.35
TXN-0010352,ST-KIT-001,Central,Y,Debit,3,2,17.29
TXN-0010353,ST-KIT-001,Central,Y,Credit,2,1,25.00
TXN-0010354,ST-KIT-001,Central,N,Debit,4,4,43.79
TXN-0010355,ST-KIT-001,Central,Y,Debit,1,1,8.43
TXN-0010356,ST-KIT-001,Central,Y,Credit,5,3,63.22
TXN-0010357,ST-KIT-001,Central,N,Debit,5,5,38.02
TXN-0010358,ST-KIT-001,Central,Y,Credit,4,4,28.10
TXN-0010359,ST-KIT-001,Central,N,Debit,1,1,11.68
TXN-0010360,ST-KIT-001,Central,Y,Debit,6,5,66.12
TXN-0010361,ST-KIT-001,Central,N,Credit,7,5,71.75
TXN-0010362,ST-KIT-001,Central,Y,Debit,7,6,73.27
TXN-0010363,ST-KIT-001,Central,Y,Cash,6,4,55.06
TXN-0010364,ST-LON-001,Central,N,Debit,7,4,32.87
TXN-0010365,ST-LON-001,Central,Y,Cash,2,2,21.81
TXN-0010366,ST-LON-001,Central,Y,Credit,2,1,10.18
TXN-0010367,ST-LON-001,Central,Y,Credit,4,2,50.44
TXN-0010368,ST-LON-001,Central,Y,Debit,5,3,37.23
TXN-0010369,ST-LON-001,Central,Y,Cash,4,4,40.49
TXN-0010370,ST-LON-001,Central,N,Credit,5,2,35.14
TXN-0010371,ST-LON-001,Central,N,Debit,5,3,15.85
TXN-0010372,ST-LON-001,Central,N,Debit,8,5,41.58
TXN-0010373,ST-LON-001,Central,N,Credit,7,4,47.35
TXN-0010374,ST-LON-001,Central,Y,Cash,4,2,11.76
TXN-0010375,ST-LON-001,Central,N,Credit,11,7,99.36
TXN-0010376,ST-OTT-001,Eastern,Y,Cash,7,4,52.68
TXN-0010377,ST-OTT-001,Eastern,Y,Credit,9,5,111.74
TXN-0010378,ST-OTT-001,Eastern,Y,Debit,5,3,44.05
TXN-0010379,ST-OTT-001,Eastern,N,Debit,2,2,24.27
TXN-0010380,ST-OTT-001,Eastern,Y,Debit,3,1,21.42
TXN-0010381,ST-OTT-001,Eastern,N,Cash,3,3,12.47
TXN-0010382,ST-OTT-001,Eastern,N,Credit,6,4,42.23
TXN-0010383,ST-OTT-001,Eastern,Y,Credit,4,2,41.35
TXN-0010384,ST-OTT-001,Eastern,Y,Debit,5,4,36.28
TXN-0010385,ST-OTT-001,Eastern,Y,Cash,2,2,21.07
TXN-0010386,ST-OTT-001,Eastern,Y,Credit,1,1,15.63
TXN-0010387,ST-OTT-001,Eastern,Y,Cash,1,1,11.34
TXN-0010388,ST-OTT-001,Eastern,Y,Credit,6,3,44.10
TXN-0010389,ST-OTT-001,Eastern,N,Debit,6,4,50.96
TXN-0010390,ST-OTT-001,Eastern,Y,Debit,1,1,15.79
TXN-0010391,ST-OTT-001,Eastern,N,Debit,8,5,83.24
TXN-0010392,ST-OTT-001,Eastern,Y,Cash,6,3,29.42
TXN-0010393,ST-OTT-002,Eastern,N,Debit,7,4,68.72
TXN-0010394,ST-OTT-002,Eastern,Y,Credit,4,2,18.16
TXN-0010395,ST-OTT-002,Eastern,Y,Cash,5,2,58.37
TXN-0010396,ST-OTT-002,Eastern,Y,Credit,3,2,32.89
TXN-0010397,ST-OTT-002,Eastern,Y,Credit,4,4,34.67
TXN-0010398,ST-OTT-002,Eastern,Y,Mobile,7,5,60.96
TXN-0010399,ST-OTT-002,Eastern,N,Mobile,11,5,156.76
TXN-0010400,ST-OTT-002,Eastern,N,Cash,3,2,40.66
TXN-0010401,ST-CAL-001,Western,N,Debit,4,3,16.63
TXN-0010402,ST-CAL-001,Western,Y,Credit,2,1,14.88
TXN-0010403,ST-CAL-001,Western,Y,Credit,4,3,24.69
TXN-0010404,ST-CAL-001,Western,N,Credit,2,2,10.09
TXN-0010405,ST-CAL-001,Western,Y,Credit,5,3,51.75
TXN-0010406,ST-CAL-001,Western,N,Credit,7,2,48.63
TXN-0010407,ST-CAL-001,Western,N,Debit,2,1,17.12
TXN-0010408,ST-CAL-001,Western,Y,Cash,2,1,13.22
TXN-0010409,ST-CAL-001,Western,N,Debit,8,4,86.69
TXN-0010410,ST-CAL-001,Western,Y,Mobile,7,4,68.40
TXN-0010411,ST-CAL-001,Western,Y,Cash,4,3,52.74
TXN-0010412,ST-CAL-001,Western,Y,Debit,5,3,43.12
TXN-0010413,ST-CAL-001,Western,Y,Debit,5,4,26.42
TXN-0010414,ST-CAL-001,Western,Y,Debit,7,3,68.55
TXN-0010415,ST-CAL-001,Western,Y,Credit,1,1,3.31
TXN-0010416,ST-CAL-001,Western,Y,Credit,1,1,7.43
TXN-0010417,ST-CAL-001,Western,Y,Credit,6,2,76.06
TXN-0010418,ST-CAL-001,Western,N,Credit,6,3,43.02
TXN-0010419,ST-CAL-001,Western,N,Debit,1,1,16.46
TXN-0010420,ST-EDM-001,Western,Y,Credit,9,4,86.77
TXN-0010421,ST-EDM-001,Western,Y,Debit,3,1,10.26
TXN-0010422,ST-EDM-001,Western,N,Credit,2,2,21.68
TXN-0010423,ST-EDM-001,Western,Y,Credit,4,4,40.96
TXN-0010424,ST-EDM-001,Western,Y,Credit,3,3,13.92
TXN-0010425,ST-EDM-001,Western,Y,Credit,6,4,58.82
TXN-0010426,ST-EDM-001,Western,Y,Mobile,1,1,2.24
TXN-0010427,ST-EDM-001,Western,Y,Credit,5,4,48.34
TXN-0010428,ST-EDM-001,Western,Y,Credit,3,2,21.46
TXN-0010429,ST-TOR-001,Central,N,Credit,3,2,17.21
TXN-0010430,ST-TOR-001,Central,N,Credit,4,4,52.96
TXN-0010431,ST-TOR-001,Central,Y,Debit,9,6,80.65
TXN-0010432,ST-TOR-001,Central,Y,Mobile,9,5,61.38
TXN-0010433,ST-TOR-001,Central,N,Mobile,3,2,9.02
TXN-0010434,ST-TOR-001,Central,Y,Credit,2,2,11.92
TXN-0010435,ST-TOR-001,Central,Y,Credit,2,2,16.76
TXN-0010436,ST-TOR-001,Central,Y,Mobile,4,3,41.97
TXN-0010437,ST-TOR-001,Central,N,Debit,3,2,48.24
TXN-0010438,ST-TOR-001,Central,N,Debit,2,1,27.76
TXN-0010439,ST-TOR-001,Central,Y,Credit,4,3,46.32
TXN-0010440,ST-TOR-001,Central,Y,Credit,3,2,17.20
TXN-0010441,ST-TOR-001,Central,Y,Debit,6,4,21.88
TXN-0010442,ST-TOR-001,Central,N,Credit,10,6,106.54
TXN-0010443,ST-TOR-001,Central,Y,Credit,1,1,8.00
TXN-0010444,ST-TOR-002,Central,N,Credit,2,2,25.07
TXN-0010445,ST-TOR-002,Central,Y,Debit,4,3,51.61
TXN-0010446,ST-TOR-002,Central,Y,Debit,1,1,15.46
TXN-0010447,ST-TOR-002,Central,Y,Debit,4,4,40.30
TXN-0010448,ST-TOR-002,Central,Y,Debit,6,5,53.68
TXN-0010449,ST-TOR-002,Central,Y,Credit,4,3,23.83
TXN-0010450,ST-TOR-002,Central,Y,Debit,3,2,35.84
TXN-0010451,ST-TOR-002,Central,Y,Cash,5,3,60.37
TXN-0010452,ST-TOR-002,Central,Y,Mobile,6,4,27.00
TXN-0010453,ST-TOR-002,Central,Y,Mobile,1,1,15.68
TXN-0010454,ST-TOR-002,Central,N,Credit,2,2,10.71
TXN-0010455,ST-TOR-002,Central,Y,Debit,12,6,106.59
TXN-0010456,ST-TOR-002,Central,Y,Debit,9,5,107.12
TXN-0010457,ST-TOR-002,Central,Y,Debit,6,5,54.21
TXN-0010458,ST-SCA-001,Central,Y,Credit,5,4,32.17
TXN-0010459,ST-SCA-001,Central,N,Mobile,4,2,20.66
TXN-0010460,ST-SCA-001,Central,Y,Credit,5,4,62.09
TXN-0010461,ST-SCA-001,Central,Y,Credit,2,2,18.81
TXN-0010462,ST-SCA-001,Central,N,Debit,3,2,18.05
TXN-0010463,ST-SCA-001,Central,Y,Credit,5,3,63.95
TXN-0010464,ST-SCA-001,Central,Y,Debit,2,1,15.48
TXN-0010465,ST-SCA-001,Central,Y,Cash,1,1,5.36
TXN-0010466,ST-MIS-001,Central,Y,Credit,4,3,57.42
TXN-0010467,ST-MIS-001,Central,N,Credit,2,1,9.80
TXN-0010468,ST-MIS-001,Central,Y,Debit,1,1,14.84
TXN-0010469,ST-MIS-001,Central,Y,Cash,8,5,42.34
TXN-0010470,ST-MIS-001,Central,Y,Debit,6,4,48.19
TXN-0010471,ST-MIS-001,Central,Y,Cash,4,4,30.49
TXN-0010472,ST-MIS-001,Central,N,Credit,6,4,26.87
TXN-0010473,ST-MIS-001,Central,N,Debit,3,2,26.67
TXN-0010474,ST-MIS-001,Central,Y,Debit,4,2,45.49
TXN-0010475,ST-MIS-001,Central,N,Cash,2,2,19.82
TXN-0010476,ST-MIS-001,Central,Y,Credit,4,3,29.67
TXN-0010477,ST-MIS-001,Central,Y,Debit,4,4,40.74
TXN-0010478,ST-MIS-001,Central,Y,Credit,2,2,14.57
TXN-0010479,ST-MIS-001,Central,N,Cash,5,4,55.96
TXN-0010480,ST-BRA-001,Central,Y,Mobile,2,2,32.96
TXN-0010481,ST-BRA-001,Central,Y,Debit,4,4,29.43
TXN-0010482,ST-BRA-001,Central,N,Debit,2,1,31.70
TXN-0010483,ST-BRA-001,Central,Y,Credit,4,2,27.31
TXN-0010484,ST-BRA-001,Central,Y,Debit,10,6,77.42
TXN-0010485,ST-BRA-001,Central,Y,Credit,1,1,8.78
TXN-0010486,ST-BRA-001,Central,Y,Credit,6,4,65.25
TXN-0010487,ST-BRA-001,Central,Y,Debit,6,3,68.11
TXN-0010488,ST-BRA-001,Central,Y,Credit,9,6,99.39
TXN-0010489,ST-HAM-001,Central,Y,Debit,5,5,40.65
TXN-0010490,ST-HAM-001,Central,Y,Debit,7,4,76.35
TXN-0010491,ST-HAM-001,Central,Y,Credit,3,2,32.44
TXN-0010492,ST-HAM-001,Central,Y,Cash,6,5,40.69
TXN-0010493,ST-HAM-001,Central,Y,Debit,2,1,3.90
TXN-0010494,ST-HAM-001,Central,Y,Debit,4,3,33.84
TXN-0010495,ST-HAM-001,Central,N,Debit,8,3,84.98
TXN-0010496,ST-HAM-001,Central,Y,Debit,5,3,49.17
TXN-0010497,ST-HAM-001,Central,Y,Debit,9,5,95.50
TXN-0010498,ST-HAM-001,Central,N,Cash,5,4,42.69
TXN-0010499,ST-HAM-001,Central,Y,Credit,2,2,30.29
TXN-0010500,ST-KIT-001,Central,Y,Debit,1,1,5.01
TXN-0010501,ST-KIT-001,Central,N,Cash,4,3,22.32
TXN-0010502,ST-KIT-001,Central,Y,Credit,1,1,12.32
TXN-0010503,ST-KIT-001,Central,N,Credit,4,4,39.73
TXN-0010504,ST-KIT-001,Central,Y,Credit,3,2,19.69
TXN-0010505,ST-KIT-001,Central,Y,Cash,5,5,52.73
TXN-0010506,ST-LON-001,Central,N,Credit,4,2,45.98
TXN-0010507,ST-LON-001,Central,Y,Cash,6,4,77.03
TXN-0010508,ST-LON-001,Central,Y,Credit,7,3,61.03
TXN-0010509,ST-LON-001,Central,Y,Debit,4,2,42.60
TXN-0010510,ST-LON-001,Central,Y,Debit,6,4,54.12
TXN-0010511,ST-LON-001,Central,Y,Debit,1,1,2.28
TXN-0010512,ST-LON-001,Central,Y,Debit,2,2,24.70
TXN-0010513,ST-LON-001,Central,N,Debit,8,3,109.74
TXN-0010514,ST-LON-001,Central,Y,Debit,6,3,54.71
TXN-0010515,ST-LON-001,Central,Y,Cash,2,2,5.65
TXN-0010516,ST-LON-001,Central,Y,Cash,2,2,12.69
TXN-0010517,ST-LON-001,Central,Y,Mobile,5,3,58.47
TXN-0010518,ST-OTT-001,Eastern,Y,Debit,3,3,15.90
TXN-0010519,ST-OTT-001,Eastern,Y,Debit,7,4,50.32
TXN-0010520,ST-OTT-001,Eastern,Y,Credit,4,3,43.14
TXN-0010521,ST-OTT-001,Eastern,Y,Debit,3,3,29.17
TXN-0010522,ST-OTT-001,Eastern,Y,Credit,4,3,16.52
TXN-0010523,ST-OTT-001,Eastern,Y,Debit,9,4,96.49
TXN-0010524,ST-OTT-001,Eastern,Y,Debit,3,3,32.32
TXN-0010525,ST-OTT-001,Eastern,N,Credit,3,2,20.83
TXN-0010526,ST-OTT-001,Eastern,N,Debit,3,2,37.50
TXN-0010527,ST-OTT-001,Eastern,Y,Debit,7,4,40.00
TXN-0010528,ST-OTT-001,Eastern,N,Debit,4,2,39.70
TXN-0010529,ST-OTT-001,Eastern,Y,Debit,1,1,11.12
TXN-0010530,ST-OTT-001,Eastern,N,Credit,7,4,52.76
TXN-0010531,ST-OTT-001,Eastern,N,Credit,3,2,28.83
TXN-0010532,ST-OTT-001,Eastern,Y,Debit,1,1,17.45
TXN-0010533,ST-OTT-002,Eastern,Y,Credit,1,1,7.23
TXN-0010534,ST-OTT-002,Eastern,N,Credit,6,4,66.92
TXN-0010535,ST-OTT-002,Eastern,Y,Credit,2,2,15.36
TXN-0010536,ST-OTT-002,Eastern,Y,Cash,9,4,39.09
TXN-0010537,ST-OTT-002,Eastern,Y,Credit,8,5,81.43
TXN-0010538,ST-OTT-002,Eastern,Y,Cash,9,6,76.11
TXN-0010539,ST-OTT-002,Eastern,Y,Debit,3,2,45.83
TXN-0010540,ST-OTT-002,Eastern,Y,Debit,9,6,103.18
TXN-0010541,ST-OTT-002,Eastern,Y,Credit,6,3,72.01
TXN-0010542,ST-OTT-002,Eastern,Y,Credit,2,2,23.26
TXN-0010543,ST-OTT-002,Eastern,Y,Debit,2,2,19.33
TXN-0010544,ST-OTT-002,Eastern,Y,Cash,5,3,61.52
TXN-0010545,ST-OTT-002,Eastern,N,Credit,2,2,13.58
TXN-0010546,ST-OTT-002,Eastern,Y,Mobile,12,4,116.98
TXN-0010547,ST-CAL-001,Western,Y,Debit,5,3,16.61
TXN-0010548,ST-CAL-001,Western,Y,Debit,14,7,154.69
TXN-0010549,ST-CAL-001,Western,Y,Debit,3,3,24.55
TXN-0010550,ST-CAL-001,Western,N,Credit,1,1,5.09
